quantity,product,batch_id,timestamp,stream,shift,row_sequence
250.09,product_A,batch_05,2026-07-18T06:16:00Z,stream_1,day,377
250.29,product_A,batch_05,2026-07-18T06:17:00Z,stream_1,night,378
250.14,product_A,batch_05,2026-07-18T06:18:00Z,stream_2,day,379
250.34,product_A,batch_05,2026-07-18T06:19:00Z,stream_2,night,380
250.16,product_B,batch_05,2026-07-18T06:20:00Z,stream_1,day,381
250.36,product_B,batch_05,2026-07-18T06:21:00Z,stream_1,night,382
250.23,product_B,batch_05,2026-07-18T06:22:00Z,stream_2,day,383
250.40,product_B,batch_05,2026-07-18T06:23:00Z,stream_2,night,384
250.08,product_A,batch_05,2026-07-18T06:24:00Z,stream_1,day,385
250.28,product_A,batch_05,2026-07-18T06:25:00Z,stream_1,night,386
250.14,product_A,batch_05,2026-07-18T06:26:00Z,stream_2,day,387
250.36,product_A,batch_05,2026-07-18T06:27:00Z,stream_2,night,388
250.15,product_B,batch_05,2026-07-18T06:28:00Z,stream_1,day,389
250.35,product_B,batch_05,2026-07-18T06:29:00Z,stream_1,night,390
250.22,product_B,batch_05,2026-07-18T06:30:00Z,stream_2,day,391
250.40,product_B,batch_05,2026-07-18T06:31:00Z,stream_2,night,392
250.07,product_A,batch_05,2026-07-18T06:32:00Z,stream_1,day,393
250.27,product_A,batch_05,2026-07-18T06:33:00Z,stream_1,night,394
250.14,product_A,batch_05,2026-07-18T06:34:00Z,stream_2,day,395
250.32,product_A,batch_05,2026-07-18T06:35:00Z,stream_2,night,396
250.16,product_B,batch_05,2026-07-18T06:36:00Z,stream_1,day,397
250.35,product_B,batch_05,2026-07-18T06:37:00Z,stream_1,night,398
250.21,product_B,batch_05,2026-07-18T06:38:00Z,stream_2,day,399
250.42,product_B,batch_05,2026-07-18T06:39:00Z,stream_2,night,400
250.07,product_A,batch_05,2026-07-18T06:40:00Z,stream_1,day,401
250.27,product_A,batch_05,2026-07-18T06:41:00Z,stream_1,night,402
250.13,product_A,batch_05,2026-07-18T06:42:00Z,stream_2,day,403
250.33,product_A,batch_05,2026-07-18T06:43:00Z,stream_2,night,404
250.17,product_B,batch_05,2026-07-18T06:44:00Z,stream_1,day,405
250.35,product_B,batch_05,2026-07-18T06:45:00Z,stream_1,night,406
250.22,product_B,batch_05,2026-07-18T06:46:00Z,stream_2,day,407
250.41,product_B,batch_05,2026-07-18T06:47:00Z,stream_2,night,408
250.08,product_A,batch_05,2026-07-18T06:48:00Z,stream_1,day,409
250.31,product_A,batch_05,2026-07-18T06:49:00Z,stream_1,night,410
250.15,product_A,batch_05,2026-07-18T06:50:00Z,stream_2,day,411
250.36,product_A,batch_05,2026-07-18T06:51:00Z,stream_2,night,412
250.16,product_B,batch_05,2026-07-18T06:52:00Z,stream_1,day,413
250.36,product_B,batch_05,2026-07-18T06:53:00Z,stream_1,night,414
250.23,product_B,batch_05,2026-07-18T06:54:00Z,stream_2,day,415
250.42,product_B,batch_05,2026-07-18T06:55:00Z,stream_2,night,416
250.08,product_A,batch_05,2026-07-18T06:56:00Z,stream_1,day,417
250.26,product_A,batch_05,2026-07-18T06:57:00Z,stream_1,night,418
250.14,product_A,batch_05,2026-07-18T06:58:00Z,stream_2,day,419
250.36,product_A,batch_05,2026-07-18T06:59:00Z,stream_2,night,420
250.14,product_B,batch_05,2026-07-18T07:00:00Z,stream_1,day,421
250.38,product_B,batch_05,2026-07-18T07:01:00Z,stream_1,night,422
250.23,product_B,batch_05,2026-07-18T07:02:00Z,stream_2,day,423
250.41,product_B,batch_05,2026-07-18T07:03:00Z,stream_2,night,424
250.07,product_A,batch_05,2026-07-18T07:04:00Z,stream_1,day,425
250.28,product_A,batch_05,2026-07-18T07:05:00Z,stream_1,night,426
250.14,product_A,batch_05,2026-07-18T07:06:00Z,stream_2,day,427
250.34,product_A,batch_05,2026-07-18T07:07:00Z,stream_2,night,428
250.15,product_B,batch_05,2026-07-18T07:08:00Z,stream_1,day,429
250.37,product_B,batch_05,2026-07-18T07:09:00Z,stream_1,night,430
250.22,product_B,batch_05,2026-07-18T07:10:00Z,stream_2,day,431
250.43,product_B,batch_05,2026-07-18T07:11:00Z,stream_2,night,432
250.08,product_A,batch_05,2026-07-18T07:12:00Z,stream_1,day,433
250.27,product_A,batch_05,2026-07-18T07:13:00Z,stream_1,night,434
250.13,product_A,batch_05,2026-07-18T07:14:00Z,stream_2,day,435
250.35,product_A,batch_05,2026-07-18T07:15:00Z,stream_2,night,436
250.17,product_B,batch_05,2026-07-18T07:16:00Z,stream_1,day,437
250.35,product_B,batch_05,2026-07-18T07:17:00Z,stream_1,night,438
250.23,product_B,batch_05,2026-07-18T07:18:00Z,stream_2,day,439
250.43,product_B,batch_05,2026-07-18T07:19:00Z,stream_2,night,440
250.06,product_A,batch_06,2026-07-18T07:20:00Z,stream_1,day,441
250.25,product_A,batch_06,2026-07-18T07:21:00Z,stream_1,night,442
250.12,product_A,batch_06,2026-07-18T07:22:00Z,stream_2,day,443
250.36,product_A,batch_06,2026-07-18T07:23:00Z,stream_2,night,444
250.16,product_B,batch_06,2026-07-18T07:24:00Z,stream_1,day,445
250.35,product_B,batch_06,2026-07-18T07:25:00Z,stream_1,night,446
250.23,product_B,batch_06,2026-07-18T07:26:00Z,stream_2,day,447
250.43,product_B,batch_06,2026-07-18T07:27:00Z,stream_2,night,448
250.08,product_A,batch_06,2026-07-18T07:28:00Z,stream_1,day,449
250.26,product_A,batch_06,2026-07-18T07:29:00Z,stream_1,night,450
250.14,product_A,batch_06,2026-07-18T07:30:00Z,stream_2,day,451
250.33,product_A,batch_06,2026-07-18T07:31:00Z,stream_2,night,452
250.14,product_B,batch_06,2026-07-18T07:32:00Z,stream_1,day,453
250.37,product_B,batch_06,2026-07-18T07:33:00Z,stream_1,night,454
250.23,product_B,batch_06,2026-07-18T07:34:00Z,stream_2,day,455
250.43,product_B,batch_06,2026-07-18T07:35:00Z,stream_2,night,456
250.07,product_A,batch_06,2026-07-18T07:36:00Z,stream_1,day,457
250.26,product_A,batch_06,2026-07-18T07:37:00Z,stream_1,night,458
250.13,product_A,batch_06,2026-07-18T07:38:00Z,stream_2,day,459
250.35,product_A,batch_06,2026-07-18T07:39:00Z,stream_2,night,460
250.16,product_B,batch_06,2026-07-18T07:40:00Z,stream_1,day,461
250.34,product_B,batch_06,2026-07-18T07:41:00Z,stream_1,night,462
250.25,product_B,batch_06,2026-07-18T07:42:00Z,stream_2,day,463
250.41,product_B,batch_06,2026-07-18T07:43:00Z,stream_2,night,464
250.07,product_A,batch_06,2026-07-18T07:44:00Z,stream_1,day,465
250.29,product_A,batch_06,2026-07-18T07:45:00Z,stream_1,night,466
250.16,product_A,batch_06,2026-07-18T07:46:00Z,stream_2,day,467
250.34,product_A,batch_06,2026-07-18T07:47:00Z,stream_2,night,468
250.18,product_B,batch_06,2026-07-18T07:48:00Z,stream_1,day,469
250.34,product_B,batch_06,2026-07-18T07:49:00Z,stream_1,night,470
250.20,product_B,batch_06,2026-07-18T07:50:00Z,stream_2,day,471
250.40,product_B,batch_06,2026-07-18T07:51:00Z,stream_2,night,472
250.10,product_A,batch_06,2026-07-18T07:52:00Z,stream_1,day,473
250.28,product_A,batch_06,2026-07-18T07:53:00Z,stream_1,night,474
250.13,product_A,batch_06,2026-07-18T07:54:00Z,stream_2,day,475
250.34,product_A,batch_06,2026-07-18T07:55:00Z,stream_2,night,476
250.16,product_B,batch_06,2026-07-18T07:56:00Z,stream_1,day,477
250.36,product_B,batch_06,2026-07-18T07:57:00Z,stream_1,night,478
250.23,product_B,batch_06,2026-07-18T07:58:00Z,stream_2,day,479
250.42,product_B,batch_06,2026-07-18T07:59:00Z,stream_2,night,480
249.78,product_A,batch_06,2026-07-18T08:00:00Z,stream_1,day,481
250.28,product_A,batch_06,2026-07-18T08:01:00Z,stream_1,night,482
250.14,product_A,batch_06,2026-07-18T08:02:00Z,stream_2,day,483
250.34,product_A,batch_06,2026-07-18T08:03:00Z,stream_2,night,484
250.15,product_B,batch_06,2026-07-18T08:04:00Z,stream_1,day,485
250.35,product_B,batch_06,2026-07-18T08:05:00Z,stream_1,night,486
250.22,product_B,batch_06,2026-07-18T08:06:00Z,stream_2,day,487
250.41,product_B,batch_06,2026-07-18T08:07:00Z,stream_2,night,488
250.06,product_A,batch_06,2026-07-18T08:08:00Z,stream_1,day,489
250.27,product_A,batch_06,2026-07-18T08:09:00Z,stream_1,night,490
250.15,product_A,batch_06,2026-07-18T08:10:00Z,stream_2,day,491
250.35,product_A,batch_06,2026-07-18T08:11:00Z,stream_2,night,492
250.14,product_B,batch_06,2026-07-18T08:12:00Z,stream_1,day,493
250.36,product_B,batch_06,2026-07-18T08:13:00Z,stream_1,night,494
250.22,product_B,batch_06,2026-07-18T08:14:00Z,stream_2,day,495
250.43,product_B,batch_06,2026-07-18T08:15:00Z,stream_2,night,496
250.08,product_A,batch_06,2026-07-18T08:16:00Z,stream_1,day,497
250.28,product_A,batch_06,2026-07-18T08:17:00Z,stream_1,night,498
250.14,product_A,batch_06,2026-07-18T08:18:00Z,stream_2,day,499
250.35,product_A,batch_06,2026-07-18T08:19:00Z,stream_2,night,500
250.18,product_B,batch_06,2026-07-18T08:20:00Z,stream_1,day,501
250.36,product_B,batch_06,2026-07-18T08:21:00Z,stream_1,night,502
250.21,product_B,batch_06,2026-07-18T08:22:00Z,stream_2,day,503
250.40,product_B,batch_06,2026-07-18T08:23:00Z,stream_2,night,504
250.07,product_A,batch_06,2026-07-18T08:24:00Z,stream_1,day,505
250.27,product_A,batch_06,2026-07-18T08:25:00Z,stream_1,night,506
250.13,product_A,batch_06,2026-07-18T08:26:00Z,stream_2,day,507
250.33,product_A,batch_06,2026-07-18T08:27:00Z,stream_2,night,508
250.16,product_B,batch_06,2026-07-18T08:28:00Z,stream_1,day,509
250.35,product_B,batch_06,2026-07-18T08:29:00Z,stream_1,night,510
250.23,product_B,batch_06,2026-07-18T08:30:00Z,stream_2,day,511
250.40,product_B,batch_06,2026-07-18T08:31:00Z,stream_2,night,512
250.07,product_A,batch_06,2026-07-18T08:32:00Z,stream_1,day,513
250.28,product_A,batch_06,2026-07-18T08:33:00Z,stream_1,night,514
250.15,product_A,batch_06,2026-07-18T08:34:00Z,stream_2,day,515
250.35,product_A,batch_06,2026-07-18T08:35:00Z,stream_2,night,516
250.14,product_B,batch_06,2026-07-18T08:36:00Z,stream_1,day,517
250.38,product_B,batch_06,2026-07-18T08:37:00Z,stream_1,night,518
250.20,product_B,batch_06,2026-07-18T08:38:00Z,stream_2,day,519
250.44,product_B,batch_06,2026-07-18T08:39:00Z,stream_2,night,520
250.07,product_A,batch_06,2026-07-18T08:40:00Z,stream_1,day,521
250.29,product_A,batch_06,2026-07-18T08:41:00Z,stream_1,night,522
250.13,product_A,batch_06,2026-07-18T08:42:00Z,stream_2,day,523
250.35,product_A,batch_06,2026-07-18T08:43:00Z,stream_2,night,524
250.16,product_B,batch_06,2026-07-18T08:44:00Z,stream_1,day,525
250.37,product_B,batch_06,2026-07-18T08:45:00Z,stream_1,night,526
250.22,product_B,batch_06,2026-07-18T08:46:00Z,stream_2,day,527
250.43,product_B,batch_06,2026-07-18T08:47:00Z,stream_2,night,528
250.09,product_A,batch_07,2026-07-18T08:48:00Z,stream_1,day,529
250.29,product_A,batch_07,2026-07-18T08:49:00Z,stream_1,night,530
250.12,product_A,batch_07,2026-07-18T08:50:00Z,stream_2,day,531
250.31,product_A,batch_07,2026-07-18T08:51:00Z,stream_2,night,532
250.15,product_B,batch_07,2026-07-18T08:52:00Z,stream_1,day,533
250.36,product_B,batch_07,2026-07-18T08:53:00Z,stream_1,night,534
250.22,product_B,batch_07,2026-07-18T08:54:00Z,stream_2,day,535
250.42,product_B,batch_07,2026-07-18T08:55:00Z,stream_2,night,536
250.08,product_A,batch_07,2026-07-18T08:56:00Z,stream_1,day,537
250.26,product_A,batch_07,2026-07-18T08:57:00Z,stream_1,night,538
250.11,product_A,batch_07,2026-07-18T08:58:00Z,stream_2,day,539
250.35,product_A,batch_07,2026-07-18T08:59:00Z,stream_2,night,540
250.15,product_B,batch_07,2026-07-18T09:00:00Z,stream_1,day,541
250.35,product_B,batch_07,2026-07-18T09:01:00Z,stream_1,night,542
250.23,product_B,batch_07,2026-07-18T09:02:00Z,stream_2,day,543
250.44,product_B,batch_07,2026-07-18T09:03:00Z,stream_2,night,544
250.07,product_A,batch_07,2026-07-18T09:04:00Z,stream_1,day,545
250.28,product_A,batch_07,2026-07-18T09:05:00Z,stream_1,night,546
250.15,product_A,batch_07,2026-07-18T09:06:00Z,stream_2,day,547
250.33,product_A,batch_07,2026-07-18T09:07:00Z,stream_2,night,548
250.16,product_B,batch_07,2026-07-18T09:08:00Z,stream_1,day,549
250.35,product_B,batch_07,2026-07-18T09:09:00Z,stream_1,night,550
250.21,product_B,batch_07,2026-07-18T09:10:00Z,stream_2,day,551
250.42,product_B,batch_07,2026-07-18T09:11:00Z,stream_2,night,552
250.07,product_A,batch_07,2026-07-18T09:12:00Z,stream_1,day,553
250.28,product_A,batch_07,2026-07-18T09:13:00Z,stream_1,night,554
250.14,product_A,batch_07,2026-07-18T09:14:00Z,stream_2,day,555
250.34,product_A,batch_07,2026-07-18T09:15:00Z,stream_2,night,556
250.18,product_B,batch_07,2026-07-18T09:16:00Z,stream_1,day,557
250.35,product_B,batch_07,2026-07-18T09:17:00Z,stream_1,night,558
250.21,product_B,batch_07,2026-07-18T09:18:00Z,stream_2,day,559
250.43,product_B,batch_07,2026-07-18T09:19:00Z,stream_2,night,560
250.08,product_A,batch_07,2026-07-18T09:20:00Z,stream_1,day,561
250.27,product_A,batch_07,2026-07-18T09:21:00Z,stream_1,night,562
250.12,product_A,batch_07,2026-07-18T09:22:00Z,stream_2,day,563
250.32,product_A,batch_07,2026-07-18T09:23:00Z,stream_2,night,564
250.15,product_B,batch_07,2026-07-18T09:24:00Z,stream_1,day,565
250.38,product_B,batch_07,2026-07-18T09:25:00Z,stream_1,night,566
250.21,product_B,batch_07,2026-07-18T09:26:00Z,stream_2,day,567
250.43,product_B,batch_07,2026-07-18T09:27:00Z,stream_2,night,568
250.08,product_A,batch_07,2026-07-18T09:28:00Z,stream_1,day,569
250.30,product_A,batch_07,2026-07-18T09:29:00Z,stream_1,night,570
250.15,product_A,batch_07,2026-07-18T09:30:00Z,stream_2,day,571
250.34,product_A,batch_07,2026-07-18T09:31:00Z,stream_2,night,572
250.17,product_B,batch_07,2026-07-18T09:32:00Z,stream_1,day,573
250.34,product_B,batch_07,2026-07-18T09:33:00Z,stream_1,night,574
250.22,product_B,batch_07,2026-07-18T09:34:00Z,stream_2,day,575
250.40,product_B,batch_07,2026-07-18T09:35:00Z,stream_2,night,576
250.07,product_A,batch_07,2026-07-18T09:36:00Z,stream_1,day,577
250.27,product_A,batch_07,2026-07-18T09:37:00Z,stream_1,night,578
250.13,product_A,batch_07,2026-07-18T09:38:00Z,stream_2,day,579
250.35,product_A,batch_07,2026-07-18T09:39:00Z,stream_2,night,580
250.16,product_B,batch_07,2026-07-18T09:40:00Z,stream_1,day,581
250.36,product_B,batch_07,2026-07-18T09:41:00Z,stream_1,night,582
250.23,product_B,batch_07,2026-07-18T09:42:00Z,stream_2,day,583
250.42,product_B,batch_07,2026-07-18T09:43:00Z,stream_2,night,584
250.08,product_A,batch_07,2026-07-18T09:44:00Z,stream_1,day,585
250.28,product_A,batch_07,2026-07-18T09:45:00Z,stream_1,night,586
250.15,product_A,batch_07,2026-07-18T09:46:00Z,stream_2,day,587
250.33,product_A,batch_07,2026-07-18T09:47:00Z,stream_2,night,588
250.16,product_B,batch_07,2026-07-18T09:48:00Z,stream_1,day,589
250.35,product_B,batch_07,2026-07-18T09:49:00Z,stream_1,night,590
250.23,product_B,batch_07,2026-07-18T09:50:00Z,stream_2,day,591
250.42,product_B,batch_07,2026-07-18T09:51:00Z,stream_2,night,592
249.76,product_A,batch_07,2026-07-18T09:52:00Z,stream_1,day,593
250.28,product_A,batch_07,2026-07-18T09:53:00Z,stream_1,night,594
250.14,product_A,batch_07,2026-07-18T09:54:00Z,stream_2,day,595
250.34,product_A,batch_07,2026-07-18T09:55:00Z,stream_2,night,596
250.16,product_B,batch_07,2026-07-18T09:56:00Z,stream_1,day,597
250.34,product_B,batch_07,2026-07-18T09:57:00Z,stream_1,night,598
250.21,product_B,batch_07,2026-07-18T09:58:00Z,stream_2,day,599
250.42,product_B,batch_07,2026-07-18T09:59:00Z,stream_2,night,600
250.09,product_A,batch_07,2026-07-18T10:00:00Z,stream_1,day,601
250.29,product_A,batch_07,2026-07-18T10:01:00Z,stream_1,night,602
250.11,product_A,batch_07,2026-07-18T10:02:00Z,stream_2,day,603
250.34,product_A,batch_07,2026-07-18T10:03:00Z,stream_2,night,604
250.16,product_B,batch_07,2026-07-18T10:04:00Z,stream_1,day,605
250.36,product_B,batch_07,2026-07-18T10:05:00Z,stream_1,night,606
250.22,product_B,batch_07,2026-07-18T10:06:00Z,stream_2,day,607
250.42,product_B,batch_07,2026-07-18T10:07:00Z,stream_2,night,608
250.06,product_A,batch_07,2026-07-18T10:08:00Z,stream_1,day,609
250.28,product_A,batch_07,2026-07-18T10:09:00Z,stream_1,night,610
250.16,product_A,batch_07,2026-07-18T10:10:00Z,stream_2,day,611
250.32,product_A,batch_07,2026-07-18T10:11:00Z,stream_2,night,612
250.15,product_B,batch_07,2026-07-18T10:12:00Z,stream_1,day,613
250.37,product_B,batch_07,2026-07-18T10:13:00Z,stream_1,night,614
250.21,product_B,batch_07,2026-07-18T10:14:00Z,stream_2,day,615
250.41,product_B,batch_07,2026-07-18T10:15:00Z,stream_2,night,616
249.77,product_A,batch_08,2026-07-18T10:16:00Z,stream_1,day,617
250.28,product_A,batch_08,2026-07-18T10:17:00Z,stream_1,night,618
250.13,product_A,batch_08,2026-07-18T10:18:00Z,stream_2,day,619
250.32,product_A,batch_08,2026-07-18T10:19:00Z,stream_2,night,620
250.16,product_B,batch_08,2026-07-18T10:20:00Z,stream_1,day,621
250.35,product_B,batch_08,2026-07-18T10:21:00Z,stream_1,night,622
250.22,product_B,batch_08,2026-07-18T10:22:00Z,stream_2,day,623
250.43,product_B,batch_08,2026-07-18T10:23:00Z,stream_2,night,624
250.09,product_A,batch_08,2026-07-18T10:24:00Z,stream_1,day,625
250.27,product_A,batch_08,2026-07-18T10:25:00Z,stream_1,night,626
250.13,product_A,batch_08,2026-07-18T10:26:00Z,stream_2,day,627
250.34,product_A,batch_08,2026-07-18T10:27:00Z,stream_2,night,628
250.16,product_B,batch_08,2026-07-18T10:28:00Z,stream_1,day,629
250.35,product_B,batch_08,2026-07-18T10:29:00Z,stream_1,night,630
250.23,product_B,batch_08,2026-07-18T10:30:00Z,stream_2,day,631
250.41,product_B,batch_08,2026-07-18T10:31:00Z,stream_2,night,632
250.09,product_A,batch_08,2026-07-18T10:32:00Z,stream_1,day,633
250.27,product_A,batch_08,2026-07-18T10:33:00Z,stream_1,night,634
250.13,product_A,batch_08,2026-07-18T10:34:00Z,stream_2,day,635
250.34,product_A,batch_08,2026-07-18T10:35:00Z,stream_2,night,636
250.17,product_B,batch_08,2026-07-18T10:36:00Z,stream_1,day,637
250.35,product_B,batch_08,2026-07-18T10:37:00Z,stream_1,night,638
250.22,product_B,batch_08,2026-07-18T10:38:00Z,stream_2,day,639
250.44,product_B,batch_08,2026-07-18T10:39:00Z,stream_2,night,640
250.07,product_A,batch_08,2026-07-18T10:40:00Z,stream_1,day,641
250.29,product_A,batch_08,2026-07-18T10:41:00Z,stream_1,night,642
250.14,product_A,batch_08,2026-07-18T10:42:00Z,stream_2,day,643
250.33,product_A,batch_08,2026-07-18T10:43:00Z,stream_2,night,644
250.17,product_B,batch_08,2026-07-18T10:44:00Z,stream_1,day,645
250.35,product_B,batch_08,2026-07-18T10:45:00Z,stream_1,night,646
250.22,product_B,batch_08,2026-07-18T10:46:00Z,stream_2,day,647
250.40,product_B,batch_08,2026-07-18T10:47:00Z,stream_2,night,648
250.09,product_A,batch_08,2026-07-18T10:48:00Z,stream_1,day,649
250.27,product_A,batch_08,2026-07-18T10:49:00Z,stream_1,night,650
250.13,product_A,batch_08,2026-07-18T10:50:00Z,stream_2,day,651
250.34,product_A,batch_08,2026-07-18T10:51:00Z,stream_2,night,652
250.13,product_B,batch_08,2026-07-18T10:52:00Z,stream_1,day,653
250.37,product_B,batch_08,2026-07-18T10:53:00Z,stream_1,night,654
250.22,product_B,batch_08,2026-07-18T10:54:00Z,stream_2,day,655
250.41,product_B,batch_08,2026-07-18T10:55:00Z,stream_2,night,656
250.08,product_A,batch_08,2026-07-18T10:56:00Z,stream_1,day,657
250.27,product_A,batch_08,2026-07-18T10:57:00Z,stream_1,night,658
250.16,product_A,batch_08,2026-07-18T10:58:00Z,stream_2,day,659
250.32,product_A,batch_08,2026-07-18T10:59:00Z,stream_2,night,660
250.17,product_B,batch_08,2026-07-18T11:00:00Z,stream_1,day,661
250.37,product_B,batch_08,2026-07-18T11:01:00Z,stream_1,night,662
250.22,product_B,batch_08,2026-07-18T11:02:00Z,stream_2,day,663
250.42,product_B,batch_08,2026-07-18T11:03:00Z,stream_2,night,664
250.07,product_A,batch_08,2026-07-18T11:04:00Z,stream_1,day,665
250.27,product_A,batch_08,2026-07-18T11:05:00Z,stream_1,night,666
250.13,product_A,batch_08,2026-07-18T11:06:00Z,stream_2,day,667
250.34,product_A,batch_08,2026-07-18T11:07:00Z,stream_2,night,668
250.16,product_B,batch_08,2026-07-18T11:08:00Z,stream_1,day,669
250.34,product_B,batch_08,2026-07-18T11:09:00Z,stream_1,night,670
250.21,product_B,batch_08,2026-07-18T11:10:00Z,stream_2,day,671
250.42,product_B,batch_08,2026-07-18T11:11:00Z,stream_2,night,672
250.06,product_A,batch_08,2026-07-18T11:12:00Z,stream_1,day,673
250.29,product_A,batch_08,2026-07-18T11:13:00Z,stream_1,night,674
250.12,product_A,batch_08,2026-07-18T11:14:00Z,stream_2,day,675
250.34,product_A,batch_08,2026-07-18T11:15:00Z,stream_2,night,676
250.15,product_B,batch_08,2026-07-18T11:16:00Z,stream_1,day,677
250.36,product_B,batch_08,2026-07-18T11:17:00Z,stream_1,night,678
250.22,product_B,batch_08,2026-07-18T11:18:00Z,stream_2,day,679
250.40,product_B,batch_08,2026-07-18T11:19:00Z,stream_2,night,680
250.08,product_A,batch_08,2026-07-18T11:20:00Z,stream_1,day,681
250.30,product_A,batch_08,2026-07-18T11:21:00Z,stream_1,night,682
250.14,product_A,batch_08,2026-07-18T11:22:00Z,stream_2,day,683
250.35,product_A,batch_08,2026-07-18T11:23:00Z,stream_2,night,684
250.15,product_B,batch_08,2026-07-18T11:24:00Z,stream_1,day,685
250.36,product_B,batch_08,2026-07-18T11:25:00Z,stream_1,night,686
250.24,product_B,batch_08,2026-07-18T11:26:00Z,stream_2,day,687
250.44,product_B,batch_08,2026-07-18T11:27:00Z,stream_2,night,688
250.08,product_A,batch_08,2026-07-18T11:28:00Z,stream_1,day,689
250.28,product_A,batch_08,2026-07-18T11:29:00Z,stream_1,night,690
250.13,product_A,batch_08,2026-07-18T11:30:00Z,stream_2,day,691
250.35,product_A,batch_08,2026-07-18T11:31:00Z,stream_2,night,692
250.15,product_B,batch_08,2026-07-18T11:32:00Z,stream_1,day,693
250.36,product_B,batch_08,2026-07-18T11:33:00Z,stream_1,night,694
250.21,product_B,batch_08,2026-07-18T11:34:00Z,stream_2,day,695
250.41,product_B,batch_08,2026-07-18T11:35:00Z,stream_2,night,696
250.08,product_A,batch_08,2026-07-18T11:36:00Z,stream_1,day,697
250.29,product_A,batch_08,2026-07-18T11:37:00Z,stream_1,night,698
250.16,product_A,batch_08,2026-07-18T11:38:00Z,stream_2,day,699
250.35,product_A,batch_08,2026-07-18T11:39:00Z,stream_2,night,700
250.15,product_B,batch_08,2026-07-18T11:40:00Z,stream_1,day,701
250.36,product_B,batch_08,2026-07-18T11:41:00Z,stream_1,night,702
250.21,product_B,batch_08,2026-07-18T11:42:00Z,stream_2,day,703
250.41,product_B,batch_08,2026-07-18T11:43:00Z,stream_2,night,704
250.08,product_A,batch_09,2026-07-18T11:44:00Z,stream_1,day,705
250.29,product_A,batch_09,2026-07-18T11:45:00Z,stream_1,night,706
250.14,product_A,batch_09,2026-07-18T11:46:00Z,stream_2,day,707
250.35,product_A,batch_09,2026-07-18T11:47:00Z,stream_2,night,708
250.16,product_B,batch_09,2026-07-18T11:48:00Z,stream_1,day,709
250.37,product_B,batch_09,2026-07-18T11:49:00Z,stream_1,night,710
250.22,product_B,batch_09,2026-07-18T11:50:00Z,stream_2,day,711
250.42,product_B,batch_09,2026-07-18T11:51:00Z,stream_2,night,712
250.07,product_A,batch_09,2026-07-18T11:52:00Z,stream_1,day,713
250.28,product_A,batch_09,2026-07-18T11:53:00Z,stream_1,night,714
250.15,product_A,batch_09,2026-07-18T11:54:00Z,stream_2,day,715
250.33,product_A,batch_09,2026-07-18T11:55:00Z,stream_2,night,716
250.15,product_B,batch_09,2026-07-18T11:56:00Z,stream_1,day,717
250.35,product_B,batch_09,2026-07-18T11:57:00Z,stream_1,night,718
250.22,product_B,batch_09,2026-07-18T11:58:00Z,stream_2,day,719
250.41,product_B,batch_09,2026-07-18T11:59:00Z,stream_2,night,720
250.09,product_A,batch_09,2026-07-18T12:00:00Z,stream_1,day,721
250.29,product_A,batch_09,2026-07-18T12:01:00Z,stream_1,night,722
250.15,product_A,batch_09,2026-07-18T12:02:00Z,stream_2,day,723
250.35,product_A,batch_09,2026-07-18T12:03:00Z,stream_2,night,724
250.17,product_B,batch_09,2026-07-18T12:04:00Z,stream_1,day,725
250.36,product_B,batch_09,2026-07-18T12:05:00Z,stream_1,night,726
250.23,product_B,batch_09,2026-07-18T12:06:00Z,stream_2,day,727
250.41,product_B,batch_09,2026-07-18T12:07:00Z,stream_2,night,728
249.79,product_A,batch_09,2026-07-18T12:08:00Z,stream_1,day,729
250.30,product_A,batch_09,2026-07-18T12:09:00Z,stream_1,night,730
250.13,product_A,batch_09,2026-07-18T12:10:00Z,stream_2,day,731
250.34,product_A,batch_09,2026-07-18T12:11:00Z,stream_2,night,732
250.16,product_B,batch_09,2026-07-18T12:12:00Z,stream_1,day,733
250.36,product_B,batch_09,2026-07-18T12:13:00Z,stream_1,night,734
250.22,product_B,batch_09,2026-07-18T12:14:00Z,stream_2,day,735
250.41,product_B,batch_09,2026-07-18T12:15:00Z,stream_2,night,736
250.08,product_A,batch_09,2026-07-18T12:16:00Z,stream_1,day,737
250.27,product_A,batch_09,2026-07-18T12:17:00Z,stream_1,night,738
250.16,product_A,batch_09,2026-07-18T12:18:00Z,stream_2,day,739
250.34,product_A,batch_09,2026-07-18T12:19:00Z,stream_2,night,740
250.15,product_B,batch_09,2026-07-18T12:20:00Z,stream_1,day,741
250.35,product_B,batch_09,2026-07-18T12:21:00Z,stream_1,night,742
250.23,product_B,batch_09,2026-07-18T12:22:00Z,stream_2,day,743
250.42,product_B,batch_09,2026-07-18T12:23:00Z,stream_2,night,744
250.10,product_A,batch_09,2026-07-18T12:24:00Z,stream_1,day,745
250.30,product_A,batch_09,2026-07-18T12:25:00Z,stream_1,night,746
250.14,product_A,batch_09,2026-07-18T12:26:00Z,stream_2,day,747
250.35,product_A,batch_09,2026-07-18T12:27:00Z,stream_2,night,748
250.18,product_B,batch_09,2026-07-18T12:28:00Z,stream_1,day,749
250.36,product_B,batch_09,2026-07-18T12:29:00Z,stream_1,night,750
250.20,product_B,batch_09,2026-07-18T12:30:00Z,stream_2,day,751
250.41,product_B,batch_09,2026-07-18T12:31:00Z,stream_2,night,752
250.10,product_A,batch_09,2026-07-18T12:32:00Z,stream_1,day,753
